country,co2_per_capita,renewables_share_energy,fossil_share_energy,low_carbon_share_energy,gdp,cluster,cluster_label
Bangladesh,0.07,5.532,94.468,5.532,67082025250.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.071,4.787,95.213,4.787,67704293671.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.071,5.219,94.781,5.219,72709601359.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.077,5.492,94.508,5.492,76312880671.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.086,4.674,95.326,4.674,76945168945.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.087,4.727,95.273,4.727,79474316984.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.092,3.583,96.417,3.583,80492428500.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.086,4.589,95.411,4.589,84456198492.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.093,5.757,94.243,5.757,89004503531.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.102,4.264,95.736,4.264,91717608984.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.111,2.383,97.617,2.383,95757516250.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.112,2.481,97.519,2.481,99663037500.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.126,2.909,97.091,2.909,102457452156.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.122,3.68,96.32,3.68,105141756890.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.126,3.332,96.668,3.332,112105268328.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.13,3.274,96.726,3.274,117331560870.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.133,2.851,97.149,2.851,123425133934.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.136,1.979,98.021,1.979,129907345176.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.146,2.599,97.401,2.599,137432659561.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.172,0.965,99.035,0.965,145833067614.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.172,1.832,98.168,1.832,155028875281.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.182,1.696,98.304,1.696,165329622112.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.179,1.916,98.084,1.916,175900627375.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.19,1.824,98.176,1.824,187794887949.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.197,1.625,98.375,1.625,200824294390.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.227,1.831,98.169,1.831,213164797419.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.23,1.454,98.546,1.454,226285297151.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.238,1.353,98.647,1.353,242325893842.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.252,1.233,98.767,1.233,260372737862.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.261,1.123,98.877,1.123,280264340330.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.285,1.051,98.949,1.051,303255436424.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.288,1.037,98.963,1.037,327072515722.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.303,1.224,98.776,1.224,349461394439.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.326,0.513,99.487,0.513,372693237092.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.355,0.834,99.166,0.834,400087800634.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.362,0.995,99.005,0.995,431418704062.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.385,0.846,99.154,0.846,458456647637.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.414,0.813,99.187,0.813,486135250102.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.428,0.686,99.314,0.686,516793803718.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.483,0.793,99.207,0.793,552104723056.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.508,0.74,99.26,0.74,589932630231.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.534,0.857,99.143,0.857,630957812405.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.53,0.708,99.292,0.708,678912369102.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.575,0.64,99.36,0.64,717214595514.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.576,0.653,99.347,0.653,754358367084.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.588,0.671,99.329,0.671,807308397444.0,0,"Moderate CO₂, Fossil-heavy"
Bangladesh,0.603,0.693,99.307,0.693,858143907016.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,10.769,0.014,99.986,0.014,109799185546.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,12.148,0.012,99.988,0.012,112796181757.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,11.122,0.012,99.988,0.012,114070850727.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,11.367,0.012,99.988,0.012,113655358587.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,10.749,0.012,99.988,0.012,121119310826.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,10.648,0.012,99.988,0.012,116974867000.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,10.22,0.011,99.989,0.011,114005544177.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,9.16,0.012,99.988,0.012,101880793628.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,7.877,0.016,99.984,0.016,93050209032.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.646,0.019,99.981,0.019,81212667307.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,5.983,0.022,99.978,0.022,71373341741.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.085,0.017,99.983,0.017,72504136402.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.095,0.022,99.978,0.022,79868071251.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,5.97,0.031,99.969,0.031,85602469015.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,5.785,0.021,99.979,0.021,87455010171.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,5.506,0.029,99.971,0.029,91419114455.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,5.444,0.033,99.967,0.033,94624119098.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,5.464,0.031,99.969,0.031,98263269227.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,5.635,0.03,99.97,0.03,103937865617.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,5.996,0.032,99.968,0.032,114486408721.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.144,0.035,99.965,0.035,123858071551.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.433,0.034,99.966,0.034,134673942572.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.303,0.047,99.953,0.047,144615680573.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.604,0.097,99.903,0.097,157577029170.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.377,0.193,99.807,0.193,156010272888.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.587,0.252,99.748,0.252,166239903113.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.477,0.244,99.756,0.244,173120303880.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.614,0.257,99.743,0.257,175940441074.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.778,0.305,99.695,0.305,177632980571.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.725,0.295,99.705,0.295,180627882895.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.201,0.346,99.654,0.346,173709821418.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.126,0.405,99.595,0.405,169304543676.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.26,0.726,99.274,0.726,173606575679.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.558,0.596,99.404,0.596,179054352755.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.589,0.723,99.277,0.723,181643469714.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.323,0.943,98.765,1.235,180420997693.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.579,1.106,94.335,5.665,184521985376.0,0,"Moderate CO₂, Fossil-heavy"
Belarus,6.227,1.147,95.055,4.945,175773799265.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,11.206,0.183,99.817,0.183,128900422970.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,11.116,0.209,99.787,0.213,133004611467.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,11.295,0.158,99.779,0.221,138196546500.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.403,0.146,99.818,0.182,143933305268.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.879,0.125,99.863,0.137,153505209418.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,13.031,0.127,99.844,0.156,163013745896.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.556,0.07,99.93,0.07,169133335000.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,13.475,0.089,99.906,0.094,178026050437.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,14.267,0.147,99.816,0.184,188915229177.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,13.862,0.182,99.743,0.257,196850469463.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.497,0.148,96.211,3.789,194240674926.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,13.289,0.088,94.834,5.166,205206876000.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.912,0.254,93.715,6.285,206503340893.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,13.833,0.25,93.694,6.306,212370672719.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,14.247,0.277,94.358,5.642,217343101115.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,13.712,0.302,93.531,6.469,227067203496.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.545,0.366,92.988,7.012,224240632890.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,11.874,0.208,91.325,8.675,227394760384.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,10.255,0.201,86.338,13.662,227376691105.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,10.63,0.202,84.971,15.029,233018708582.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,10.527,0.178,82.097,17.903,235344813262.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,10.354,0.237,80.198,19.802,238862653069.0,2,"Moderate CO₂, Balanced Energy"
Belgium,10.364,0.287,79.478,20.523,244504599238.0,2,"Moderate CO₂, Balanced Energy"
Belgium,10.059,0.269,79.353,20.647,256045020000.0,2,"Moderate CO₂, Balanced Energy"
Belgium,10.747,0.247,80.414,19.586,265237140019.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.081,0.265,80.555,19.445,273278713941.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.341,0.249,81.156,18.844,278686606016.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.196,0.283,80.822,19.178,283358354426.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.043,0.238,81.235,18.765,281005275818.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.34,0.265,82.674,17.326,290433135887.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.426,0.294,82.549,17.451,297763645458.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.75,0.234,82.84,17.16,302924438524.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.181,0.241,81.427,18.573,314576090803.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.766,0.305,82.189,17.811,321240211745.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.195,0.348,80.926,19.074,333121577520.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.366,0.418,81.513,18.487,345706865981.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.257,0.434,82.125,17.875,349015220419.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.279,0.465,81.772,18.228,355705534550.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.364,0.473,82.514,17.486,358937085300.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,12.36,0.589,82.582,17.418,372499172102.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,11.992,0.844,82.167,17.833,380840056202.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,11.746,1.178,82.31,17.69,390874955040.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,11.34,1.378,81.757,18.243,404721960651.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,11.224,1.718,82.721,17.279,408290544814.0,0,"Moderate CO₂, Fossil-heavy"
Belgium,9.97,2.494,80.116,19.884,399489943721.0,2,"Moderate CO₂, Balanced Energy"
Belgium,10.475,3.125,80.474,19.526,411261674695.0,2,"Moderate CO₂, Balanced Energy"
Belgium,9.526,3.983,78.418,21.582,420934235947.0,2,"Moderate CO₂, Balanced Energy"
Belgium,9.227,4.996,79.766,20.234,424045845634.0,2,"Moderate CO₂, Balanced Energy"
Belgium,9.213,5.28,79.095,20.905,425993254852.0,2,"Moderate CO₂, Balanced Energy"
Belgium,8.66,5.938,80.816,19.184,432717694183.0,2,"Moderate CO₂, Balanced Energy"
Belgium,8.987,6.551,83.349,16.651,441551470878.0,2,"Moderate CO₂, Balanced Energy"
Belgium,8.808,6.264,78.229,21.771,447144517813.0,2,"Moderate CO₂, Balanced Energy"
Belgium,8.727,6.819,78.349,21.651,454386396677.0,2,"Moderate CO₂, Balanced Energy"
Belgium,8.772,7.262,82.726,17.274,462533269863.0,2,"Moderate CO₂, Balanced Energy"
Belgium,8.685,7.77,77.54,22.46,472897988852.0,2,"Moderate CO₂, Balanced Energy"
Belgium,7.908,10.457,76.64,23.36,447544069854.0,2,"Moderate CO₂, Balanced Energy"
Belgium,8.204,9.202,73.882,26.118,474995824355.0,2,"Moderate CO₂, Balanced Energy"
Belgium,7.638,10.436,73.922,26.078,489678394377.0,2,"Moderate CO₂, Balanced Energy"
Brazil,0.671,26.319,73.681,26.319,300547041906.0,2,"Moderate CO₂, Balanced Energy"
Brazil,0.745,26.386,73.614,26.386,320583718312.0,2,"Moderate CO₂, Balanced Energy"
Brazil,0.746,26.641,73.359,26.641,334149068085.0,2,"Moderate CO₂, Balanced Energy"
Brazil,0.851,24.385,75.615,24.385,366804798046.0,2,"Moderate CO₂, Balanced Energy"
Brazil,0.904,23.901,76.099,23.901,401601726554.0,2,"Moderate CO₂, Balanced Energy"
Brazil,0.98,25.225,74.775,25.225,443496716015.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.047,25.184,74.816,25.184,493683360000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.138,25.688,74.312,25.688,552789520000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.287,24.614,75.386,24.614,629980118000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.361,25.082,74.918,25.082,681263712000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.396,26.183,73.817,26.183,716641578000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.402,27.343,72.657,27.343,790037637000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.438,29.194,70.806,29.194,828975504000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.532,29.56,70.44,29.56,870261975000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.586,31.37,68.63,31.37,929101336000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.536,33.766,66.234,33.766,1014791980000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.38,35.262,64.738,35.262,971272328000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.351,36.676,63.324,36.676,978935436000.0,2,"Moderate CO₂, Balanced Energy"
Brazil,1.278,39.906,60.094,39.906,950507880000.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.263,41.374,58.26,41.74,1001891162000.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.329,41.843,57.454,42.546,1080097284000.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.425,41.582,58.389,41.611,1160963076000.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.459,41.232,58.581,41.419,1201712854000.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.444,42.244,57.644,42.356,1200534790000.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.447,42.685,56.986,43.014,1238775447000.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.466,43.267,56.326,43.674,1185475140000.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.512,43.701,56.046,43.954,1213090136106.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.514,44.017,55.679,44.321,1221828516629.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.558,44.217,55.71,44.29,1298220757545.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.595,43.932,56.059,43.941,1391783970549.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.661,43.373,56.252,43.748,1468835128486.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.762,42.834,56.826,43.174,1520364859776.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.842,42.148,57.433,42.567,1591956040321.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.876,42.033,57.553,42.447,1617675773756.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.907,41.786,57.716,42.284,1645887982219.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.955,40.939,58.334,41.666,1739728033832.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.963,37.181,61.071,38.929,1785513006345.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.948,38.819,59.532,40.468,1861742323845.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.908,40.449,57.989,42.011,1904932706436.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.979,40.444,58.27,41.73,2038447931287.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.973,41.27,57.674,42.326,2129214530430.0,1,"Low CO₂, Renewable-heavy"
Brazil,1.976,41.147,57.428,42.572,2240805319046.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.071,42.285,56.519,43.481,2405626901513.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.168,41.389,57.327,42.673,2559842659987.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.029,44.157,54.653,45.347,2589568436235.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.273,42.505,56.281,43.719,2820492538862.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.365,42.378,56.37,43.63,2968455007203.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.527,40.259,58.501,41.499,3025484250011.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.678,38.407,60.442,39.558,3116394665745.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.781,37.566,61.318,38.682,3132099937531.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.619,38.708,60.217,39.783,3021043246476.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.42,41.536,57.285,42.715,2922076150345.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.429,41.294,57.551,42.449,2960731613785.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.312,44.126,54.731,45.269,3013541086239.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.298,45.178,53.678,46.322,3050327159562.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.147,47.116,51.847,48.153,2950377451264.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.37,43.673,55.294,44.706,3097565215045.0,1,"Low CO₂, Renewable-heavy"
Brazil,2.283,47.66,51.359,48.641,3187412907763.0,1,"Low CO₂, Renewable-heavy"
Bulgaria,5.641,4.646,95.354,4.646,50331994197.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,5.899,4.355,95.645,4.355,54296722412.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,6.631,3.77,96.23,3.77,57224213384.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,7.104,2.175,97.825,2.175,58277542479.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,7.861,2.75,97.25,2.75,61114009406.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,7.205,2.861,97.139,2.861,64588680656.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,7.521,2.77,97.23,2.77,66703386867.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,7.702,2.599,97.401,2.599,69853150590.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,7.967,3.069,96.931,3.069,72614658323.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,8.193,2.411,96.513,3.487,74897570361.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,8.36,2.574,94.746,5.254,81059298632.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,8.33,2.929,92.125,7.875,83479278837.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,8.609,3.321,91.141,8.859,82674417087.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,9.214,2.643,91.988,8.012,84458680312.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,8.944,2.899,91.691,8.309,87710555583.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,8.72,3.079,91.808,8.192,85198551837.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,9.011,3.047,89.273,10.727,87452692265.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,10.08,2.507,88.66,11.34,90290359601.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,10.081,2.739,87.2,12.8,88586045314.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,9.723,2.678,86.859,13.141,91505854443.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,9.959,1.851,87.283,12.717,88756020855.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,10.172,1.886,88.324,11.676,91110686132.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,10.169,2.042,87.948,12.052,91271728813.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,9.673,2.043,85.341,14.659,90700492394.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,9.676,2.136,86.301,13.699,89073461843.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,8.687,1.401,85.997,14.003,79352520673.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,7.075,2.41,83.58,16.42,72983249507.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,6.701,2.148,84.811,15.189,67935669606.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,6.896,1.891,83.319,16.681,67190225135.0,0,"Moderate CO₂, Fossil-heavy"
Bulgaria,6.699,1.426,81.696,18.304,68680754016.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.93,2.226,80.096,19.904,70965735433.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,7.051,2.968,78.451,21.549,65116237713.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.791,2.96,77.748,22.252,64936506648.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.526,3.469,77.426,22.574,67715867197.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,5.748,3.516,76.13,23.87,64098092292.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,5.687,3.386,73.217,26.783,67719765830.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.183,2.044,73.753,26.247,68877651140.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,5.869,2.681,71.696,28.304,73450036758.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.47,3.646,75.317,24.683,77722336425.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.392,3.931,75.016,24.984,83228668873.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.576,4.937,73.654,26.346,89684785590.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.785,4.738,73.442,26.558,96404598197.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,7.338,3.307,79.861,20.139,104058200673.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,7.169,3.391,78.429,21.571,110900337989.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.11,4.846,75.198,24.802,107365071902.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.429,7.258,73.795,26.205,109045208364.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,7.198,4.618,76.432,23.568,109435363210.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.598,6.861,73.924,26.076,110261509885.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,5.862,9.694,71.828,28.172,109643527181.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.253,9.634,71.093,28.907,110703533681.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.705,10.787,71.709,28.291,114498611934.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.362,9.37,71.853,28.147,117979077002.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.706,8.073,73.967,26.033,121237951710.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.193,12.096,69.389,30.611,124492855771.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.049,10.38,70.071,29.929,129520075495.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,5.274,11.122,67.664,32.336,124392792956.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.16,13.231,68.288,31.712,133889804025.0,2,"Moderate CO₂, Balanced Energy"
Bulgaria,6.876,12.026,70.186,29.814,138390156500.0,2,"Moderate CO₂, Balanced Energy"
Canada,12.797,23.981,75.993,24.007,335067002089.0,2,"Moderate CO₂, Balanced Energy"
Canada,12.919,25.004,74.963,25.037,356785359843.0,2,"Moderate CO₂, Balanced Energy"
Canada,13.8,24.438,75.534,24.466,367635455894.0,2,"Moderate CO₂, Balanced Energy"
Canada,14.626,23.338,76.505,23.495,386855293552.0,2,"Moderate CO₂, Balanced Energy"
Canada,14.599,24.352,75.563,24.437,407255996179.0,2,"Moderate CO₂, Balanced Energy"
Canada,15.916,23.871,75.972,24.028,417751987404.0,2,"Moderate CO₂, Balanced Energy"
Canada,16.091,23.779,75.596,24.404,441056641421.0,2,"Moderate CO₂, Balanced Energy"
